ground_truth,cpu_percent,memory_percent,memory_available_mb,disk_write_mbps,z_cpu,z_mem,z_memavl,z_disk,rolling_mean_cpu,cpu_rate_of_change,mem_drop_rate,disk_burst_flag,pem_score,pem_status,md_score,md_status,fault_type,severity_level
0,1.5,41.1,9304.3,0.049,0.0419,1.0678,1.0492,0.1193,1.08,0.4,0.3,0,0.4203,NORMAL,1.3264,NORMAL,UNKNOWN,NORMAL
0,0.6,41.1,9306.0,0.019,0.4605,1.0678,1.0584,0.1255,1.08,-0.9,-1.7,0,0.5893,NORMAL,1.1814,NORMAL,UNKNOWN,NORMAL
0,1.1,41.1,9304.3,0.016,0.2279,1.0678,1.0492,0.1261,1.08,0.5,1.7,0,0.4964,NORMAL,1.3239,NORMAL,UNKNOWN,NORMAL
0,0.6,41.1,9304.5,0.033,0.4605,1.0678,1.0503,0.1226,0.98,-0.5,-0.2,0,0.5886,NORMAL,1.3339,NORMAL,UNKNOWN,NORMAL
0,1.0,41.1,9304.6,0.0,0.2744,1.0678,1.0508,0.1294,0.96,0.4,-0.1,0,0.5158,NORMAL,1.2874,NORMAL,UNKNOWN,NORMAL
0,0.6,41.1,9305.3,0.0,0.4605,1.0678,1.0546,0.1294,0.78,-0.4,-0.7,0,0.5903,NORMAL,1.2415,NORMAL,UNKNOWN,NORMAL
0,0.8,41.1,9305.1,0.0,0.3674,1.0678,1.0535,0.1294,0.82,0.2,0.2,0,0.553,NORMAL,1.2411,NORMAL,UNKNOWN,NORMAL
0,1.1,41.1,9306.4,0.061,0.2279,1.0678,1.0605,0.1168,0.82,0.3,-1.3,0,0.4941,NORMAL,1.1113,NORMAL,UNKNOWN,NORMAL
0,1.0,41.1,9306.7,0.027,0.2744,1.0678,1.0621,0.1238,0.9,-0.1,-0.3,0,0.5144,NORMAL,1.1008,NORMAL,UNKNOWN,NORMAL
0,1.2,41.1,9305.3,0.001,0.1814,1.0678,1.0546,0.1292,0.94,0.2,1.4,0,0.4786,NORMAL,1.1984,NORMAL,UNKNOWN,NORMAL
0,1.3,41.1,9307.2,0.031,0.1349,1.0678,1.0648,0.123,1.08,0.1,-1.9,0,0.4584,NORMAL,1.0752,NORMAL,UNKNOWN,NORMAL
0,1.1,41.1,9305.4,0.022,0.2279,1.0678,1.0551,0.1248,1.14,-0.2,1.8,0,0.4961,NORMAL,1.1909,NORMAL,UNKNOWN,NORMAL
0,0.9,41.1,9304.6,0.007,0.3209,1.0678,1.0508,0.1279,1.1,-0.2,0.8,0,0.5341,NORMAL,1.2933,NORMAL,UNKNOWN,NORMAL
0,1.1,41.1,9304.3,0.045,0.2279,1.0678,1.0492,0.1201,1.12,0.2,0.3,0,0.4949,NORMAL,1.3244,NORMAL,UNKNOWN,NORMAL
0,1.0,41.1,9304.8,0.016,0.2744,1.0678,1.0519,0.1261,1.08,-0.1,-0.5,0,0.515,NORMAL,1.2625,NORMAL,UNKNOWN,NORMAL
0,1.5,41.2,9300.4,0.045,0.0419,0.9831,1.0282,0.1201,1.12,0.5,4.4,0,0.4067,NORMAL,2.2608,NORMAL,UNKNOWN,NORMAL
0,1.0,41.2,9299.2,0.027,0.2744,0.9831,1.0217,0.1238,1.1,-0.5,1.2,0,0.4983,NORMAL,2.0198,NORMAL,UNKNOWN,NORMAL
0,1.8,41.2,9299.3,0.044,0.0977,0.9831,1.0222,0.1203,1.28,0.8,-0.1,0,0.4269,NORMAL,2.0347,NORMAL,UNKNOWN,NORMAL
0,0.9,41.2,9299.0,0.005,0.3209,0.9831,1.0206,0.1283,1.24,-0.9,0.3,0,0.5176,NORMAL,1.9841,NORMAL,UNKNOWN,NORMAL
0,1.0,41.2,9300.0,0.044,0.2744,0.9831,1.026,0.1203,1.24,0.1,-1.0,0,0.4989,NORMAL,2.1877,NORMAL,UNKNOWN,NORMAL
0,1.0,41.2,9300.3,0.04,0.2744,0.9831,1.0276,0.1211,1.14,0.0,-0.3,0,0.4997,NORMAL,2.2514,NORMAL,UNKNOWN,NORMAL
0,1.1,41.2,9297.1,0.026,0.2279,0.9831,1.0104,0.124,1.16,0.1,3.2,0,0.4758,NORMAL,1.599,NORMAL,UNKNOWN,NORMAL
0,1.3,41.2,9297.5,0.008,0.1349,0.9831,1.0125,0.1277,1.06,0.2,-0.4,0,0.4403,NORMAL,1.668,NORMAL,UNKNOWN,NORMAL
0,1.5,41.2,9287.1,0.044,0.0419,0.9831,0.9564,0.1203,1.18,0.2,10.4,0,0.3909,NORMAL,1.5044,NORMAL,UNKNOWN,NORMAL
0,1.4,41.2,9289.3,0.059,0.0884,0.9831,0.9683,0.1172,1.26,-0.1,-2.2,0,0.4087,NORMAL,1.1591,NORMAL,UNKNOWN,NORMAL
0,0.8,41.3,9285.0,0.018,0.3674,0.8983,0.9451,0.1257,1.22,-0.6,4.3,0,0.5092,NORMAL,2.3144,NORMAL,UNKNOWN,NORMAL
0,0.8,41.3,9285.0,0.052,0.3674,0.8983,0.9451,0.1187,1.16,0.0,0.0,0,0.5074,NORMAL,2.315,NORMAL,UNKNOWN,NORMAL
0,1.1,41.3,9284.9,0.035,0.2279,0.8983,0.9446,0.1222,1.12,0.3,0.1,0,0.4523,NORMAL,2.2762,NORMAL,UNKNOWN,NORMAL
0,0.7,41.3,9285.0,0.021,0.414,0.8983,0.9451,0.1251,0.96,-0.4,-0.1,0,0.5277,NORMAL,2.3219,NORMAL,UNKNOWN,NORMAL
0,0.9,41.2,9285.8,0.029,0.3209,0.9831,0.9494,0.1234,0.86,0.2,-0.8,0,0.5033,NORMAL,1.7525,NORMAL,UNKNOWN,NORMAL
0,1.3,41.2,9285.8,0.015,0.1349,0.9831,0.9494,0.1263,0.96,0.4,0.0,0,0.4296,NORMAL,1.7452,NORMAL,UNKNOWN,NORMAL
0,1.0,41.2,9285.7,0.023,0.2744,0.9831,0.9489,0.1246,1.0,-0.3,0.1,0,0.485,NORMAL,1.7683,NORMAL,UNKNOWN,NORMAL
0,1.0,41.2,9285.9,0.02,0.2744,0.9831,0.9499,0.1253,0.98,0.0,-0.2,0,0.4852,NORMAL,1.7292,NORMAL,UNKNOWN,NORMAL
0,1.2,41.2,9285.8,0.012,0.1814,0.9831,0.9494,0.1269,1.08,0.2,0.1,0,0.4484,NORMAL,1.745,NORMAL,UNKNOWN,NORMAL
0,0.8,41.2,9286.3,0.032,0.3674,0.9831,0.9521,0.1228,1.06,-0.4,-0.5,0,0.5217,NORMAL,1.6621,NORMAL,UNKNOWN,NORMAL
0,1.3,41.2,9287.8,0.026,0.1349,0.9831,0.9602,0.124,1.06,0.5,-1.5,0,0.429,NORMAL,1.3788,NORMAL,UNKNOWN,NORMAL
0,0.8,41.2,9287.2,0.021,0.3674,0.9831,0.957,0.1251,1.02,-0.5,0.6,0,0.5223,NORMAL,1.4985,NORMAL,UNKNOWN,NORMAL
0,1.1,41.2,9290.4,0.056,0.2279,0.9831,0.9742,0.1179,1.04,0.3,-3.2,0,0.4647,NORMAL,1.0503,NORMAL,UNKNOWN,NORMAL
0,0.8,41.2,9288.2,0.003,0.3674,0.9831,0.9624,0.1287,0.96,-0.3,2.2,0,0.5232,NORMAL,1.3335,NORMAL,UNKNOWN,NORMAL
0,1.0,41.2,9288.3,0.035,0.2744,0.9831,0.9629,0.1222,1.0,0.2,-0.1,0,0.4844,NORMAL,1.3055,NORMAL,UNKNOWN,NORMAL
0,0.8,41.2,9287.9,0.024,0.3674,0.9831,0.9607,0.1244,0.9,-0.2,0.4,0,0.5221,NORMAL,1.381,NORMAL,UNKNOWN,NORMAL
0,0.7,41.2,9288.8,0.035,0.414,0.9831,0.9656,0.1222,0.88,-0.1,-0.9,0,0.5402,NORMAL,1.2565,NORMAL,UNKNOWN,NORMAL
0,0.9,41.2,9289.1,0.001,0.3209,0.9831,0.9672,0.1292,0.84,0.2,-0.3,0,0.5047,NORMAL,1.1979,NORMAL,UNKNOWN,NORMAL
0,1.2,41.2,9288.4,0.052,0.1814,0.9831,0.9634,0.1187,0.92,0.3,0.7,0,0.4463,NORMAL,1.2839,NORMAL,UNKNOWN,NORMAL
0,0.7,41.2,9289.4,0.008,0.414,0.9831,0.9688,0.1277,0.86,-0.5,-1.0,0,0.5416,NORMAL,1.1804,NORMAL,UNKNOWN,NORMAL
0,1.0,41.2,9288.9,0.03,0.2744,0.9831,0.9661,0.1232,0.9,0.3,0.5,0,0.4846,NORMAL,1.2184,NORMAL,UNKNOWN,NORMAL
0,1.2,41.2,9288.6,0.046,0.1814,0.9831,0.9645,0.1199,1.0,0.2,0.3,0,0.4466,NORMAL,1.254,NORMAL,UNKNOWN,NORMAL
0,1.4,41.2,9291.9,0.03,0.0884,0.9831,0.9823,0.1232,1.1,0.2,-3.3,0,0.4102,NORMAL,0.9864,NORMAL,UNKNOWN,NORMAL
0,0.9,41.2,9290.3,0.023,0.3209,0.9831,0.9737,0.1246,1.04,-0.5,1.6,0,0.5036,NORMAL,1.0711,NORMAL,UNKNOWN,NORMAL
0,1.1,41.2,9288.7,0.062,0.2279,0.9831,0.9651,0.1166,1.12,0.2,1.6,0,0.4644,NORMAL,1.2423,NORMAL,UNKNOWN,NORMAL
0,1.0,41.2,9289.1,0.001,0.2744,0.9831,0.9672,0.1292,1.12,-0.1,-0.4,0,0.4861,NORMAL,1.1914,NORMAL,UNKNOWN,NORMAL
0,1.0,41.2,9288.6,0.014,0.2744,0.9831,0.9645,0.1265,1.08,0.0,0.5,0,0.4855,NORMAL,1.2604,NORMAL,UNKNOWN,NORMAL
0,1.2,41.2,9289.1,0.015,0.1814,0.9831,0.9672,0.1263,1.04,0.2,-0.5,0,0.4482,NORMAL,1.1841,NORMAL,UNKNOWN,NORMAL
0,0.7,41.2,9289.3,0.016,0.414,0.9831,0.9683,0.1261,1.0,-0.5,-0.2,0,0.5412,NORMAL,1.1923,NORMAL,UNKNOWN,NORMAL
0,0.7,41.2,9289.2,0.015,0.414,0.9831,0.9677,0.1263,0.92,0.0,0.1,0,0.5413,NORMAL,1.2044,NORMAL,UNKNOWN,NORMAL
0,0.8,41.2,9289.2,0.028,0.3674,0.9831,0.9677,0.1236,0.88,0.1,0.0,0,0.5219,NORMAL,1.1943,NORMAL,UNKNOWN,NORMAL
0,0.8,41.2,9291.6,0.043,0.3674,0.9831,0.9807,0.1205,0.84,0.0,-2.4,0,0.5212,NORMAL,1.021,NORMAL,UNKNOWN,NORMAL
0,1.2,41.2,9291.1,0.017,0.1814,0.9831,0.978,0.1259,0.84,0.4,0.5,0,0.4481,NORMAL,1.0036,NORMAL,UNKNOWN,NORMAL
0,0.7,41.2,9291.5,0.026,0.414,0.9831,0.9802,0.124,0.84,-0.5,-0.4,0,0.5407,NORMAL,1.035,NORMAL,UNKNOWN,NORMAL
0,1.4,41.2,9291.1,0.053,0.0884,0.9831,0.978,0.1185,0.98,0.7,0.4,0,0.4091,NORMAL,1.0029,NORMAL,UNKNOWN,NORMAL
0,0.9,41.2,9291.5,0.001,0.3209,0.9831,0.9802,0.1292,1.0,-0.5,-0.4,0,0.5047,NORMAL,1.0104,NORMAL,UNKNOWN,NORMAL
0,2.0,41.2,9291.2,0.035,0.1907,0.9831,0.9785,0.1222,1.24,1.1,0.3,0,0.4509,NORMAL,1.0481,NORMAL,UNKNOWN,NORMAL
0,10.4,41.6,9229.9,1.058,4.0977,0.6441,0.6479,0.0879,3.08,8.4,61.3,0,1.8878,WARNING,4.3076,ANOMALY,UNKNOWN,WARNING
0,30.4,41.5,9248.2,2.564,13.4,0.7288,0.7466,0.3971,9.02,20.0,-18.3,0,5.7206,ANOMALY,13.7899,ANOMALY,UNKNOWN,CRITICAL
0,1.7,41.7,9218.9,0.075,0.0512,0.5593,0.5886,0.114,9.08,-28.7,29.3,0,0.255,NORMAL,1.4349,NORMAL,UNKNOWN,NORMAL
0,3.5,41.5,9248.9,0.375,0.8884,0.7288,0.7504,0.0524,9.6,1.8,-30.0,0,0.6311,NORMAL,1.5614,NORMAL,UNKNOWN,NORMAL
0,1.1,41.5,9251.4,0.02,0.2279,0.7288,0.7639,0.1253,9.42,-2.4,-2.5,0,0.3898,NORMAL,1.7516,NORMAL,UNKNOWN,NORMAL
0,1.1,41.5,9249.8,0.061,0.2279,0.7288,0.7552,0.1168,7.56,0.0,1.6,0,0.3847,NORMAL,1.4164,NORMAL,UNKNOWN,NORMAL
0,0.6,41.5,9252.3,0.003,0.4605,0.7288,0.7687,0.1287,1.6,-0.5,-2.5,0,0.4854,NORMAL,1.9864,NORMAL,UNKNOWN,NORMAL
0,1.3,41.5,9251.5,0.039,0.1349,0.7288,0.7644,0.1214,1.52,0.7,0.8,0,0.3518,NORMAL,1.7655,NORMAL,UNKNOWN,NORMAL
0,0.8,41.4,9255.5,0.006,0.3674,0.8136,0.786,0.1281,0.98,-0.5,-4.0,0,0.4637,NORMAL,1.4517,NORMAL,UNKNOWN,NORMAL
0,1.8,41.4,9257.7,0.041,0.0977,0.8136,0.7979,0.1209,1.12,1.0,-2.2,0,0.3541,NORMAL,1.0691,NORMAL,UNKNOWN,NORMAL
0,0.9,41.4,9259.2,0.021,0.3209,0.8136,0.8059,0.1251,1.08,-0.9,-1.5,0,0.4444,NORMAL,0.8939,NORMAL,UNKNOWN,NORMAL
0,0.7,41.4,9261.4,0.035,0.414,0.8136,0.8178,0.1222,1.1,-0.2,-2.2,0,0.4824,NORMAL,0.9075,NORMAL,UNKNOWN,NORMAL
0,1.7,41.4,9257.7,0.077,0.0512,0.8136,0.7979,0.1136,1.18,1.0,3.7,0,0.3336,NORMAL,1.0601,NORMAL,UNKNOWN,NORMAL
0,2.8,41.4,9263.9,0.08,0.5628,0.8136,0.8313,0.1129,1.58,1.1,-6.2,0,0.5443,NORMAL,1.3269,NORMAL,UNKNOWN,NORMAL
0,1.3,41.4,9261.3,0.035,0.1349,0.8136,0.8173,0.1222,1.48,-1.5,2.6,0,0.3706,NORMAL,0.84,NORMAL,UNKNOWN,NORMAL
0,1.8,41.3,9276.3,0.023,0.0977,0.8983,0.8982,0.1246,1.66,0.5,-15.0,0,0.3846,NORMAL,0.9248,NORMAL,UNKNOWN,NORMAL
0,0.9,41.3,9276.0,0.045,0.3209,0.8983,0.8966,0.1201,1.7,-0.9,0.3,0,0.4728,NORMAL,0.9272,NORMAL,UNKNOWN,NORMAL
0,1.3,41.3,9281.1,0.045,0.1349,0.8983,0.9241,0.1201,1.62,0.4,-5.1,0,0.4074,NORMAL,1.4838,NORMAL,UNKNOWN,NORMAL
0,1.5,41.3,9278.7,0.039,0.0419,0.8983,0.9111,0.1214,1.36,0.2,2.4,0,0.366,NORMAL,1.0863,NORMAL,UNKNOWN,NORMAL
0,1.5,41.3,9278.0,0.006,0.0419,0.8983,0.9073,0.1281,1.4,0.0,0.7,0,0.3663,NORMAL,1.0027,NORMAL,UNKNOWN,NORMAL
0,0.9,41.3,9277.8,0.036,0.3209,0.8983,0.9063,0.122,1.22,-0.6,0.2,0,0.4761,NORMAL,1.0091,NORMAL,UNKNOWN,NORMAL
0,1.5,41.3,9281.2,0.016,0.0419,0.8983,0.9246,0.1261,1.34,0.6,-3.4,0,0.3719,NORMAL,1.501,NORMAL,UNKNOWN,NORMAL
0,1.4,41.3,9277.1,0.148,0.0884,0.8983,0.9025,0.099,1.36,-0.1,4.1,0,0.376,NORMAL,0.9302,NORMAL,UNKNOWN,NORMAL
0,1.3,41.3,9275.2,0.064,0.1349,0.8983,0.8922,0.1162,1.32,-0.1,1.9,0,0.3974,NORMAL,0.9289,NORMAL,UNKNOWN,NORMAL
0,3.8,41.5,9252.8,0.002,1.0279,0.7288,0.7714,0.129,1.78,2.5,22.4,0,0.7134,NORMAL,2.3185,NORMAL,UNKNOWN,NORMAL
0,1.3,41.4,9255.5,0.053,0.1349,0.8136,0.786,0.1185,1.86,-2.5,-2.7,0,0.3683,NORMAL,1.4328,NORMAL,UNKNOWN,NORMAL
1,44.9,54.7,7152.3,0.0,20.1442,10.4576,10.5575,0.1294,10.54,43.6,2103.2,0,11.7852,ANOMALY,23.0974,ANOMALY,CPU Overload,CRITICAL
1,45.3,54.8,7149.9,0.042,20.3302,10.5424,10.5705,0.1207,19.32,0.4,2.4,0,11.8619,ANOMALY,22.7542,ANOMALY,CPU Overload,CRITICAL
1,46.1,55.1,7095.7,0.0,20.7023,10.7966,10.8628,0.1294,28.28,0.8,54.2,0,12.1152,ANOMALY,23.4256,ANOMALY,CPU Overload,CRITICAL
1,46.7,55.8,6982.6,0.151,20.9814,11.3898,11.4728,0.0984,36.86,0.6,113.1,0,12.4326,ANOMALY,24.0478,ANOMALY,CPU Overload,CRITICAL
1,44.9,55.8,6980.8,0.483,20.1442,11.3898,11.4825,0.0302,45.58,-1.8,1.8,0,12.0841,ANOMALY,23.3862,ANOMALY,CPU Overload,CRITICAL
1,48.1,56.9,6813.6,0.201,21.6326,12.322,12.3843,0.0881,46.22,3.2,167.2,0,13.0096,ANOMALY,24.856,ANOMALY,CPU Overload,CRITICAL
1,50.4,56.9,6816.7,0.188,22.7023,12.322,12.3676,0.0908,47.24,2.3,-3.1,0,13.4323,ANOMALY,25.6959,ANOMALY,CPU Overload,CRITICAL
1,50.7,56.5,6879.6,0.148,22.8419,11.9831,12.0283,0.099,48.16,0.3,-62.9,0,13.3714,ANOMALY,25.6803,ANOMALY,CPU Overload,CRITICAL
1,50.4,56.5,6875.4,0.079,22.7023,11.9831,12.051,0.1131,48.9,-0.3,4.2,0,13.327,ANOMALY,25.7047,ANOMALY,CPU Overload,CRITICAL
1,52.0,56.5,6874.9,0.102,23.4465,11.9831,12.0537,0.1084,50.32,1.6,0.5,0,13.6245,ANOMALY,26.3895,ANOMALY,CPU Overload,CRITICAL
1,79.9,56.7,6836.8,0.232,36.4233,12.1525,12.2592,0.0817,56.68,27.9,38.1,0,18.8805,ANOMALY,38.8653,ANOMALY,CPU Overload,CRITICAL
1,70.2,56.7,6851.3,0.137,31.9116,12.1525,12.181,0.1012,60.64,-9.7,-14.5,0,17.0533,ANOMALY,34.1028,ANOMALY,CPU Overload,CRITICAL
1,55.9,56.1,6937.8,0.152,25.2605,11.6441,11.7144,0.0982,61.68,-14.3,-86.5,0,14.2288,ANOMALY,27.9073,ANOMALY,CPU Overload,CRITICAL
1,55.8,56.1,6939.1,0.005,25.214,11.6441,11.7074,0.1283,62.76,-0.1,-1.3,0,14.2153,ANOMALY,27.8257,ANOMALY,CPU Overload,CRITICAL
1,55.6,56.1,6944.6,0.054,25.1209,11.6441,11.6777,0.1183,63.48,-0.2,-5.5,0,14.1651,ANOMALY,27.5743,ANOMALY,CPU Overload,CRITICAL
1,55.7,56.0,6949.0,0.014,25.1674,11.5593,11.654,0.1265,58.64,0.1,-4.4,0,14.1775,ANOMALY,27.9898,ANOMALY,CPU Overload,CRITICAL
1,55.7,56.0,6955.3,0.023,25.1674,11.5593,11.62,0.1246,55.74,0.0,-6.3,0,14.1651,ANOMALY,27.7347,ANOMALY,CPU Overload,CRITICAL
1,55.7,56.0,6955.8,0.027,25.1674,11.5593,11.6173,0.1238,55.7,0.0,-0.5,0,14.164,ANOMALY,27.7176,ANOMALY,CPU Overload,CRITICAL
1,55.9,56.0,6957.0,0.024,25.2605,11.5593,11.6109,0.1244,55.72,0.2,-1.2,0,14.1991,ANOMALY,27.7654,ANOMALY,CPU Overload,CRITICAL
1,55.5,56.0,6955.4,0.029,25.0744,11.5593,11.6195,0.1234,55.7,-0.4,1.6,0,14.1274,ANOMALY,27.6452,ANOMALY,CPU Overload,CRITICAL
1,56.0,56.0,6955.2,0.105,25.307,11.5593,11.6206,0.1078,55.76,0.5,0.2,0,14.217,ANOMALY,27.8621,ANOMALY,CPU Overload,CRITICAL
1,55.7,56.0,6961.4,0.009,25.1674,11.5593,11.5871,0.1275,55.76,-0.3,-6.2,0,14.1543,ANOMALY,27.5646,ANOMALY,CPU Overload,CRITICAL
1,55.9,56.0,6957.1,0.047,25.2605,11.5593,11.6103,0.1197,55.8,0.2,4.3,0,14.1977,ANOMALY,27.761,ANOMALY,CPU Overload,CRITICAL
1,55.8,56.0,6958.6,0.027,25.214,11.5593,11.6022,0.1238,55.78,-0.1,-1.5,0,14.1773,ANOMALY,27.6757,ANOMALY,CPU Overload,CRITICAL
1,55.7,56.0,6961.8,0.024,25.1674,11.5593,11.585,0.1244,55.82,-0.1,-3.2,0,14.1528,ANOMALY,27.5552,ANOMALY,CPU Overload,CRITICAL
1,55.6,55.9,6963.1,0.033,25.1209,11.4746,11.578,0.1226,55.74,-0.1,-1.3,0,14.1313,ANOMALY,27.994,ANOMALY,CPU Overload,CRITICAL
1,55.8,55.9,6964.4,0.036,25.214,11.4746,11.571,0.122,55.76,0.2,-1.3,0,14.166,ANOMALY,28.0159,ANOMALY,CPU Overload,CRITICAL
1,55.7,55.9,6965.8,0.054,25.1674,11.4746,11.5634,0.1183,55.72,-0.1,-1.4,0,14.1437,ANOMALY,27.908,ANOMALY,CPU Overload,CRITICAL
1,55.8,55.9,6969.2,0.016,25.214,11.4746,11.5451,0.1261,55.72,0.1,-3.4,0,14.1579,ANOMALY,27.8132,ANOMALY,CPU Overload,CRITICAL
1,55.7,55.9,6967.4,0.017,25.1674,11.4746,11.5548,0.1259,55.72,-0.1,1.8,0,14.1426,ANOMALY,27.8415,ANOMALY,CPU Overload,CRITICAL
1,55.9,55.9,6967.1,0.115,25.2605,11.4746,11.5564,0.1057,55.78,0.2,0.3,0,14.1754,ANOMALY,27.9339,ANOMALY,CPU Overload,CRITICAL
1,55.8,55.9,6968.0,0.029,25.214,11.4746,11.5515,0.1234,55.78,-0.1,-0.9,0,14.1595,ANOMALY,27.8591,ANOMALY,CPU Overload,CRITICAL
1,55.8,55.9,6968.6,0.032,25.214,11.4746,11.5483,0.1228,55.8,0.0,-0.6,0,14.1582,ANOMALY,27.8352,ANOMALY,CPU Overload,CRITICAL
1,55.8,55.9,6968.5,0.049,25.214,11.4746,11.5488,0.1193,55.8,0.0,0.1,0,14.1575,ANOMALY,27.8382,ANOMALY,CPU Overload,CRITICAL
1,55.7,55.9,6966.1,0.027,25.1674,11.4746,11.5618,0.1238,55.8,-0.1,2.4,0,14.1445,ANOMALY,27.8963,ANOMALY,CPU Overload,CRITICAL
1,56.0,55.9,6963.4,0.047,25.307,11.4746,11.5763,0.1197,55.82,0.3,2.7,0,14.2044,ANOMALY,28.1486,ANOMALY,CPU Overload,CRITICAL
1,55.6,55.9,6963.7,0.059,25.1209,11.4746,11.5747,0.1172,55.78,-0.4,-0.3,0,14.1288,ANOMALY,27.9629,ANOMALY,CPU Overload,CRITICAL
1,66.7,56.1,6942.5,0.083,30.2837,11.6441,11.6891,0.1123,57.96,11.1,21.2,0,16.2327,ANOMALY,32.4749,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.8,6833.4,0.038,40.6093,12.2373,12.2775,0.1216,64.58,22.2,109.1,0,20.5712,ANOMALY,42.6051,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.9,6809.7,0.077,40.6093,12.322,12.4053,0.1136,71.22,0.0,23.7,0,20.614,ANOMALY,42.8254,ANOMALY,CPU Overload,CRITICAL
1,89.0,56.9,6808.9,0.03,40.6558,12.322,12.4096,0.1232,77.82,0.1,0.8,0,20.6365,ANOMALY,42.8984,ANOMALY,CPU Overload,CRITICAL
1,89.0,56.9,6813.6,0.034,40.6558,12.322,12.3843,0.1224,84.5,0.0,-4.7,0,20.6274,ANOMALY,42.763,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.9,6811.9,0.033,40.6093,12.322,12.3935,0.1226,88.94,-0.1,1.7,0,20.6121,ANOMALY,42.7632,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.9,6815.0,0.024,40.6093,12.322,12.3767,0.1244,88.94,0.0,-3.1,0,20.6067,ANOMALY,42.6833,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.8,6826.6,0.039,40.6093,12.2373,12.3142,0.1214,88.94,0.0,-11.6,0,20.584,ANOMALY,42.7737,ANOMALY,CPU Overload,CRITICAL
1,89.0,56.8,6824.4,0.045,40.6558,12.2373,12.326,0.1201,88.94,0.1,2.2,0,20.6064,ANOMALY,42.8864,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.8,6827.8,0.018,40.6093,12.2373,12.3077,0.1257,88.92,-0.1,-3.4,0,20.5828,ANOMALY,42.7407,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.8,6827.4,0.049,40.6093,12.2373,12.3099,0.1193,88.92,0.0,0.4,0,20.582,ANOMALY,42.7502,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.8,6834.5,0.049,40.6093,12.2373,12.2716,0.1193,88.92,0.0,-7.1,0,20.5686,ANOMALY,42.5829,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.8,6835.6,0.037,40.6093,12.2373,12.2656,0.1218,88.92,0.0,-1.1,0,20.5671,ANOMALY,42.5636,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.8,6834.6,0.047,40.6093,12.2373,12.271,0.1197,88.9,0.0,1.0,0,20.5685,ANOMALY,42.5812,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.7,6844.6,0.017,40.6093,12.1525,12.2171,0.1259,88.9,0.0,-10.0,0,20.5512,ANOMALY,42.6934,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.7,6848.1,0.046,40.6093,12.1525,12.1982,0.1199,88.9,0.0,-3.5,0,20.5431,ANOMALY,42.608,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.7,6848.3,0.033,40.6093,12.1525,12.1971,0.1226,88.9,0.0,-0.2,0,20.5434,ANOMALY,42.6044,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.6,6853.9,0.02,40.6093,12.0678,12.1669,0.1253,88.9,0.0,-5.6,0,20.5335,ANOMALY,42.8708,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.6,6858.0,0.008,40.6093,12.0678,12.1448,0.1277,88.9,0.0,-4.1,0,20.5263,ANOMALY,42.7404,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.6,6857.7,0.034,40.6093,12.0678,12.1464,0.1224,88.9,0.0,0.3,0,20.5256,ANOMALY,42.7478,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.6,6858.8,0.192,40.6093,12.0678,12.1405,0.0899,88.9,0.0,-1.1,0,20.5154,ANOMALY,42.7076,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.6,6859.2,0.037,40.6093,12.0678,12.1383,0.1218,88.9,0.0,-0.4,0,20.5226,ANOMALY,42.7046,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.6,6860.0,0.048,40.6093,12.0678,12.134,0.1195,88.9,0.0,-0.8,0,20.5205,ANOMALY,42.6823,ANOMALY,CPU Overload,CRITICAL
1,89.0,56.6,6858.2,0.018,40.6558,12.0678,12.1437,0.1257,88.92,0.1,1.8,0,20.544,ANOMALY,42.7796,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.6,6861.4,0.034,40.6093,12.0678,12.1265,0.1224,88.92,-0.1,-3.2,0,20.5186,ANOMALY,42.647,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.6,6861.1,0.048,40.6093,12.0678,12.1281,0.1195,88.92,0.0,0.3,0,20.5184,ANOMALY,42.6538,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.6,6858.8,0.019,40.6093,12.0678,12.1405,0.1255,88.92,0.0,2.3,0,20.5243,ANOMALY,42.7168,ANOMALY,CPU Overload,CRITICAL
1,88.9,56.6,6862.5,0.016,40.6093,12.0678,12.1205,0.1261,88.92,0.0,-3.7,0,20.5174,ANOMALY,42.6215,ANOMALY,CPU Overload,CRITICAL
